@relation 'BOOKKEEPER'

@attribute release numeric
@attribute fileName string
@attribute numberOfLines numeric
@attribute numberOfAuthors numeric
@attribute age numeric
@attribute weightAge numeric
@attribute numberOfCommits numeric
@attribute changeSetSize numeric
@attribute avgChangeSetSize numeric
@attribute maxChangeSetSize numeric
@attribute addedLines numeric
@attribute avgAddedLines numeric
@attribute maxAddedLines numeric
@attribute changedLines numeric
@attribute avgChangedLines numeric
@attribute maxChangedLines numeric
@attribute churn numeric
@attribute avgChurn numeric
@attribute maxChurn numeric
@attribute numberOfBugs numeric
@attribute buggy {NO,YES}

@data
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerIdGenerator.java,122,1,1,1,4,16,4,4,12,3,3,16,4,4,8,2,2,1,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,550,120,120,5,88,373,4,17,3811,43,126,5395,61,194,2227,25,124,11,YES
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java,61,150,150,1,13,91,7,7,793,61,61,793,61,61,793,61,61,1,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,119,97,97,1,8,24,3,3,80,10,10,80,10,10,80,10,10,1,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,65,169,169,1,12,132,11,11,156,13,13,264,22,22,48,4,4,1,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java,258,169,169,2,20,454,22,50,40,2,2,53,2,3,27,1,2,2,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopology.java,79,54,54,1,2,28,14,14,4,2,2,6,3,3,2,1,1,1,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopologyImpl.java,881,1,1,1,2,28,14,14,4,2,2,6,3,3,2,1,1,1,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexInMemPageMgr.java,567,37,37,1,4,8,2,2,28,7,7,44,11,11,12,3,3,1,YES
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ClientConnectionPeer.java,30,1,1,1,3,66,22,22,90,30,30,90,30,30,90,30,30,1,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ConnectionPeer.java,63,1,1,1,3,66,22,22,189,63,63,189,63,63,189,63,63,1,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieLedgerIndexTest.java,232,95,95,1,7,350,50,50,14,2,2,14,2,2,14,2,2,1,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,1493,104,104,1,11,110,10,10,16423,1493,1493,16423,1493,1493,16423,1493,1493,1,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieRecoveryTest.java,46,134,134,1,13,429,33,33,598,46,46,598,46,46,598,46,46,1,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConditionalSetTest.java,116,140,140,2,20,454,22,50,1536,76,116,1557,77,116,1515,75,116,2,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1030,169,169,6,376,2526,6,33,10309,27,106,16002,42,203,4616,12,100,36,YES
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java,84,54,54,1,2,28,14,14,22,11,11,46,23,23,-2,-1,0,1,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,828,139,139,6,133,1287,9,33,3923,29,126,6858,51,193,988,7,62,16,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicCheckTest.java,315,77,77,3,34,444,13,50,417,12,48,757,22,48,77,2,48,5,YES
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java,52,80,80,1,6,24,4,4,42,7,7,42,7,7,42,7,7,1,YES
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,88,125,125,3,20,148,7,11,33,1,3,100,5,5,-34,-1,1,2,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,659,169,169,5,169,1255,7,33,3331,19,108,5814,34,155,848,5,68,17,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java,62,105,105,1,11,55,5,5,341,31,31,352,32,32,330,30,30,1,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,106,136,136,3,44,358,8,15,887,20,72,1032,23,83,742,16,61,5,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/SnapshotMap.java,132,116,116,1,12,72,6,6,1584,132,132,1584,132,132,1584,132,132,1,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java,296,22,22,2,10,73,7,22,74,7,20,88,8,20,60,6,20,2,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,367,96,96,2,22,171,7,16,140,6,16,199,9,20,81,3,12,3,YES
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,262,71,71,3,13,76,5,22,412,31,73,560,43,80,264,20,66,3,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CreateNewLogTest.java,102,80,80,1,12,37,3,15,1124,93,102,1125,93,102,1123,93,102,2,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperProtocol.java,7106,1,1,1,3,66,22,22,297,99,99,414,138,138,180,60,60,1,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,95,169,169,2,18,144,8,11,396,22,25,768,42,47,24,1,3,2,YES
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,157,85,85,1,3,51,17,17,9,3,3,15,5,5,3,1,1,1,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java,99,148,148,4,66,1016,15,50,310,4,20,439,6,23,181,2,17,7,YES
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,406,96,96,3,39,206,5,12,753,19,54,1024,26,110,482,12,47,7,YES
8,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,273,120,120,2,15,140,9,17,187,12,41,366,24,82,8,0,1,3,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,496,134,134,3,128,946,7,33,7631,59,514,8527,66,514,6735,52,514,13,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestRackawareEnsemblePlacementPolicy.java,342,54,54,3,16,392,24,50,324,20,43,447,27,73,201,12,25,3,NO
8,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleMetricsProvider.java,141,32,32,3,21,21,1,1,175,8,16,210,10,16,140,6,16,3,NO
8,bookkeeper-stats-providers/prometheus-metrics-provider/src/main/java/org/apache/bookkeeper/stats/PrometheusStatsLogger.java,84,1,1,1,3,45,15,15,30,10,10,30,10,10,30,10,10,1,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/IndexCorruptionTest.java,153,76,76,1,18,427,23,50,124,6,10,391,21,33,-143,-7,0,2,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorLedgerCheckerTest.java,402,95,95,3,39,651,16,50,756,19,42,1327,34,92,185,4,42,5,NO
8,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsLogger.java,117,34,34,1,3,45,15,15,27,9,9,27,9,9,27,9,9,1,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SyncThread.java,191,59,59,1,7,14,2,2,567,81,81,1141,163,163,-7,-1,0,1,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,256,169,169,5,69,830,12,33,883,12,48,1248,18,57,518,7,39,9,YES
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,943,169,169,5,296,2045,6,33,7654,25,164,11226,37,237,4082,13,91,31,YES
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,623,114,114,4,74,366,4,17,328,4,9,458,6,11,198,2,7,8,YES
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java,467,120,120,5,72,1010,14,50,2666,37,169,3236,44,170,2096,29,168,9,YES
8,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/CachingStatsProvider.java,55,1,1,1,3,45,15,15,165,55,55,165,55,55,165,55,55,1,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,136,95,95,3,21,201,9,11,55,2,5,120,5,8,-10,0,4,3,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,185,169,169,2,24,312,13,15,60,2,4,108,4,7,12,0,1,2,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,164,78,78,2,17,105,6,9,150,8,14,300,17,28,0,0,0,2,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,605,97,97,3,32,196,6,17,571,17,56,640,20,57,502,15,55,5,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,209,169,169,3,45,456,10,15,258,5,10,291,6,12,225,5,8,4,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,144,136,136,4,54,815,15,33,833,15,45,920,17,46,746,13,44,6,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestBKStats.java,44,100,100,1,22,132,6,11,506,23,45,539,24,45,473,21,45,2,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieThrottleTest.java,127,118,118,1,12,24,2,2,1524,127,127,1524,127,127,1524,127,127,1,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java,344,103,103,6,79,517,6,19,4500,56,257,5103,64,257,3897,49,257,10,YES
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSourceList.java,112,1,1,1,3,24,8,8,48,16,16,51,17,17,45,15,15,1,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/TestCallbacks.java,56,7,7,2,22,98,4,7,564,25,43,564,25,43,564,25,43,3,YES
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java,69,105,105,1,11,55,5,5,77,7,7,110,10,10,44,4,4,1,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,151,134,134,2,20,513,25,33,1316,65,98,1344,67,98,1288,64,98,2,NO
8,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/CachingStatsLogger.java,102,1,1,1,3,45,15,15,306,102,102,306,102,102,306,102,102,1,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java,102,105,105,1,4,8,2,2,40,10,10,64,16,16,16,4,4,1,YES
8,bookkeeper-stats-providers/twitter-finagle-provider/src/main/java/org/apache/bookkeeper/stats/twitter/finagle/OpStatsLoggerImpl.java,76,1,1,1,3,45,15,15,228,76,76,228,76,76,228,76,76,1,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java,68,136,136,3,22,398,18,50,189,8,12,210,9,12,168,7,12,3,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,127,169,169,3,20,148,7,11,44,2,4,507,25,49,-419,-20,2,2,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/BookKeeperPrincipal.java,72,1,1,1,3,66,22,22,216,72,72,216,72,72,216,72,72,1,NO
8,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsProvider.java,85,34,34,1,3,45,15,15,69,23,23,72,24,24,66,22,22,1,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestPerChannelBookieClient.java,189,81,81,3,50,496,9,50,2830,56,98,2853,57,100,2807,56,96,6,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/BookieSocketAddress.java,100,20,20,1,4,8,2,2,4,1,1,8,2,2,0,0,0,1,YES
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,532,95,95,4,67,500,7,22,1379,20,59,2254,33,87,504,7,31,11,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CachedDNSToSwitchMapping.java,158,54,54,1,2,28,14,14,12,6,6,12,6,6,12,6,6,1,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,165,169,169,3,109,980,8,15,1255,11,51,2634,24,84,-124,-1,23,10,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,211,134,134,2,16,480,30,33,2658,166,204,2664,166,204,2652,165,204,2,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,426,169,169,3,101,1133,11,33,1449,14,92,2623,25,163,275,2,21,9,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java,65,169,169,2,12,136,11,15,34,2,3,56,4,5,12,1,1,2,NO
8,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,455,120,120,2,30,215,7,17,69,2,10,118,3,20,20,0,1,4,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerRecoveryTest.java,344,80,80,2,38,474,12,50,2887,75,139,2934,77,139,2840,74,139,4,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java,94,87,87,1,11,11,1,1,1034,94,94,1034,94,94,1034,94,94,1,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorBookieTest.java,288,95,95,3,44,704,16,50,146,3,10,527,11,25,-235,-5,2,5,YES
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,400,136,136,6,111,517,4,22,1922,17,80,2173,19,81,1671,15,80,12,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,214,114,114,4,83,567,6,15,566,6,20,1160,13,42,-28,0,13,9,YES
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,81,169,169,2,30,496,16,33,93,3,5,175,5,9,11,0,1,3,YES
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/IndexCorruptionTest.java,166,122,122,1,24,192,8,11,2028,84,166,2064,86,166,1992,83,166,2,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestDiskChecker.java,127,88,88,2,12,120,10,19,180,15,25,264,22,34,96,8,16,2,YES
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,831,118,118,3,146,566,3,12,2808,19,47,4010,27,66,1606,11,43,15,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,145,169,169,1,12,204,17,17,696,58,58,756,63,63,636,53,53,1,NO
8,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichStatsLoggerImpl.java,78,34,34,1,3,45,15,15,27,9,9,27,9,9,27,9,9,1,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java,298,134,134,3,61,1127,18,50,3777,61,261,4091,67,261,3463,56,261,6,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryMemTable.java,459,15,15,1,3,9,3,3,78,26,26,99,33,33,57,19,19,1,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,248,125,125,1,11,121,11,11,143,13,13,154,14,14,132,12,12,1,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,147,97,97,1,11,44,4,4,11,1,1,22,2,2,0,0,0,1,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,177,169,169,3,92,769,8,16,648,7,42,851,9,50,445,4,34,8,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieAutoRecoveryTest.java,534,77,77,2,16,417,26,50,448,28,54,522,32,63,374,23,45,3,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,156,169,169,1,62,755,12,33,467,7,25,1161,18,57,-227,-3,1,5,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SortedLedgerStorage.java,197,15,15,3,19,43,2,4,73,3,10,92,4,11,54,2,9,4,YES
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,545,169,169,2,31,140,4,7,411,13,31,464,14,31,358,11,31,6,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestTryReadLastConfirmed.java,188,4,4,2,14,357,25,50,28,2,2,49,3,5,7,0,2,2,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,73,118,118,1,3,24,8,8,90,30,30,165,55,55,15,5,5,1,YES
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieInfoReader.java,438,1,1,1,3,15,5,5,786,262,262,1116,372,372,456,152,152,1,NO
8,bookkeeper-stats-providers/codahale-metrics-provider/src/test/java/org/apache/bookkeeper/stats/CodahaleOpStatsTest.java,31,1,1,1,4,8,2,2,124,31,31,124,31,31,124,31,31,1,YES
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,168,88,88,1,11,77,7,7,55,5,5,88,8,8,22,2,2,1,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestRegionAwareEnsemblePlacementPolicy.java,1263,1,1,1,2,28,14,14,54,27,27,106,53,53,2,1,1,1,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZeroBuffer.java,74,35,35,1,3,3,1,1,3,1,1,3,1,1,3,1,1,1,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicBookieCheckTest.java,124,7,7,2,23,116,5,7,1025,44,127,1054,45,127,996,43,127,3,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java,1060,169,169,2,103,883,8,50,3250,31,126,5731,55,126,769,7,126,9,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestZkVersion.java,65,105,105,1,11,55,5,5,77,7,7,88,8,8,66,6,6,1,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,1403,106,106,5,52,102,1,5,3935,75,442,4438,85,483,3432,66,401,9,YES
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,215,119,119,2,35,409,11,17,2457,70,195,2551,72,195,2363,67,195,3,NO
8,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsLoggerImpl.java,81,34,34,1,3,45,15,15,27,9,9,27,9,9,27,9,9,1,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java,78,100,100,1,8,64,8,8,32,4,4,32,4,4,32,4,4,1,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,137,169,169,1,20,506,25,33,1087,54,75,1087,54,75,1087,54,75,2,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ReadOnlyBookieTest.java,242,88,88,4,37,497,13,50,426,11,36,444,12,36,408,11,36,5,YES
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,67,169,169,1,13,52,4,4,13,1,1,26,2,2,0,0,0,1,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java,249,137,137,2,45,573,12,50,659,14,44,795,17,49,523,11,39,5,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,271,97,97,2,16,130,8,16,37,2,4,71,4,5,3,0,3,2,NO
8,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,302,169,169,3,27,75,2,17,225,8,15,649,24,41,-199,-7,0,3,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestReplicationWorker.java,584,96,96,3,31,565,18,50,472,15,41,519,16,41,425,13,41,4,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DirectMemoryUtils.java,57,1,1,1,4,8,2,2,228,57,57,228,57,57,228,57,57,1,YES
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/conf/SystemPropertiesConfigurationTest.java,41,1,1,1,3,12,4,4,123,41,41,123,41,41,123,41,41,1,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/TestBackwardCompat.java,623,105,105,4,44,375,8,19,6708,152,506,7274,165,506,6142,139,506,6,YES
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,180,169,169,1,13,26,2,2,104,8,8,104,8,8,104,8,8,1,NO
8,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,210,120,120,2,15,75,5,17,486,32,40,588,39,48,384,25,32,2,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/PortManager.java,55,83,83,1,11,121,11,11,605,55,55,605,55,55,605,55,55,1,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,159,124,124,1,44,375,8,12,124,2,6,182,4,6,66,1,6,4,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookKeeperServerStats.java,137,1,1,1,2,28,14,14,4,2,2,4,2,2,4,2,2,1,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCloseTest.java,217,61,61,5,58,541,9,50,2270,39,157,2296,39,157,2244,38,157,8,YES
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,180,169,169,3,32,257,8,16,833,26,53,927,28,66,739,23,40,4,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorRollingRestartTest.java,74,3,3,3,21,430,20,50,604,28,73,610,29,73,598,28,73,3,YES
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCreateDeleteTest.java,84,115,115,2,21,87,4,7,1113,53,74,1113,53,74,1113,53,74,2,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerChecker.java,464,97,97,1,7,350,50,50,140,20,20,266,38,38,14,2,2,1,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,275,90,90,4,58,415,7,12,254,4,10,428,7,13,80,1,10,7,YES
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java,339,81,81,3,44,650,14,50,3900,88,333,4016,91,333,3784,86,333,5,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpgradeTest.java,255,122,122,4,65,740,11,19,2231,34,143,2697,41,153,1765,27,133,7,YES
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,163,169,169,1,12,180,15,15,36,3,3,48,4,4,24,2,2,1,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieReadWriteTest.java,47,134,134,1,13,429,33,33,611,47,47,611,47,47,611,47,47,1,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexPersistenceMgr.java,593,37,37,1,3,51,17,17,45,15,15,54,18,18,36,12,12,1,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java,101,105,105,1,4,8,2,2,40,10,10,64,16,16,16,4,4,1,YES
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicyImpl.java,815,1,1,1,2,28,14,14,296,148,148,370,185,185,222,111,111,1,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java,239,116,116,4,54,592,10,50,3384,62,167,3556,65,167,3212,59,167,7,YES
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperDiskSpaceWeightedLedgerPlacementTest.java,486,1,1,1,3,15,5,5,390,130,130,678,226,226,102,34,34,1,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/BookieAuthProvider.java,89,1,1,1,3,66,22,22,48,16,16,78,26,26,18,6,6,1,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java,113,116,116,3,27,204,7,9,957,35,77,984,36,77,930,34,77,4,YES
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/RoundRobinDistributionScheduleTest.java,94,93,93,2,13,362,27,50,492,37,82,577,44,95,407,31,69,2,YES
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookiesListener.java,27,44,44,1,9,108,12,12,243,27,27,243,27,27,243,27,27,1,NO
8,bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/AuthProviderFactoryFactory.java,111,1,1,1,3,66,22,22,78,26,26,156,52,52,0,0,0,1,NO
8,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/SlowBookieTest.java,209,93,93,2,22,444,20,50,78,3,8,134,6,16,22,1,2,3,NO
