@relation 'TAJO'

@attribute numberOfLines numeric
@attribute numberOfAuthors numeric
@attribute age numeric
@attribute weightAge numeric
@attribute numberOfCommits numeric
@attribute changeSetSize numeric
@attribute avgChangeSetSize numeric
@attribute maxChangeSetSize numeric
@attribute addedLines numeric
@attribute avgAddedLines numeric
@attribute maxAddedLines numeric
@attribute changedLines numeric
@attribute avgChangedLines numeric
@attribute maxChangedLines numeric
@attribute churn numeric
@attribute avgChurn numeric
@attribute maxChurn numeric
@attribute numberOfBugs numeric
@attribute buggy {NO,YES}

@data
72,114,114,1,11,154,14,14,22,2,2,22,2,2,22,2,2,1,NO
25,166,166,1,17,1105,65,65,34,2,2,68,4,4,0,0,0,1,NO
94,102,102,1,10,580,58,58,20,2,2,20,2,2,20,2,2,1,NO
600,75,75,4,46,442,9,50,1078,23,66,1764,38,101,392,8,51,6,NO
1208,102,102,5,143,1146,8,37,1805,12,55,2707,18,83,903,6,27,13,NO
128,129,129,2,36,408,11,22,12,0,1,468,13,29,-444,-12,0,3,NO
673,114,114,3,67,392,5,14,2300,34,88,2481,37,96,2119,31,80,6,NO
1454,102,102,4,67,339,5,16,2583,38,144,2920,43,157,2246,33,131,7,NO
995,102,102,1,21,591,28,58,584,27,32,988,47,57,180,8,10,2,NO
177,102,102,1,9,72,8,8,18,2,2,27,3,3,9,1,1,1,YES
120,102,102,1,10,580,58,58,30,3,3,40,4,4,20,2,2,1,NO
292,78,78,1,2,100,50,50,2,1,1,8,4,4,-4,-2,0,1,NO
160,33,33,1,12,36,3,5,40,3,4,76,6,7,4,0,1,2,YES
462,75,75,3,22,370,16,50,272,12,42,958,43,172,-414,-18,11,4,NO
824,102,102,2,33,88,2,3,1562,47,84,2002,60,94,1122,34,84,3,NO
58,102,102,1,8,24,3,3,24,3,3,40,5,5,8,1,1,1,NO
80,140,140,1,12,480,40,40,12,1,1,24,2,2,0,0,0,1,NO
106,1,1,1,1,14,14,14,106,106,106,106,106,106,106,106,106,1,NO
201,144,144,1,29,1689,58,94,150,5,6,317,10,13,-17,0,0,2,NO
79,102,102,1,10,580,58,58,30,3,3,40,4,4,20,2,2,1,NO
800,75,75,1,9,27,3,3,27,3,3,36,4,4,18,2,2,1,NO
107,171,171,2,51,2754,54,65,425,8,15,799,15,30,51,1,2,3,NO
53,61,61,1,4,4,1,1,4,1,1,4,1,1,4,1,1,1,NO
692,144,144,3,84,444,5,12,336,4,8,540,6,16,132,1,6,7,NO
73,115,115,1,12,480,40,40,12,1,1,24,2,2,0,0,0,1,NO
189,144,144,1,23,102,4,6,36,1,3,58,2,3,14,0,3,2,NO
165,118,118,2,21,184,8,14,85,4,5,95,4,5,75,3,5,2,NO
159,102,102,1,11,33,3,3,44,4,4,44,4,4,44,4,4,1,NO
261,129,129,2,40,515,12,21,155,3,5,317,7,13,-7,0,4,3,NO
96,132,132,1,12,384,32,32,132,11,11,192,16,16,72,6,6,1,NO
414,46,46,2,9,118,13,14,3,0,3,99,11,12,-93,-10,3,2,NO
73,171,171,1,17,119,7,7,1241,73,73,1241,73,73,1241,73,73,1,NO
194,129,129,4,63,655,10,21,977,15,61,1246,19,73,708,11,49,5,NO
71,71,71,1,10,580,58,58,10,1,1,20,2,2,0,0,0,1,NO
67,81,81,1,9,72,8,8,81,9,9,90,10,10,72,8,8,1,YES
377,87,87,1,11,110,10,10,4147,377,377,4147,377,377,4147,377,377,1,NO
1058,171,171,1,17,442,26,26,34,2,2,68,4,4,0,0,0,1,NO
659,136,136,2,24,180,7,13,192,8,12,228,9,12,156,6,12,2,NO
110,55,55,2,16,216,13,26,8,0,1,288,18,34,-272,-17,0,2,YES
335,46,0,1,8,56,7,7,0,0,0,8,1,1,-8,-1,0,1,NO
253,144,144,2,58,1096,18,33,253,4,8,323,5,9,183,3,7,4,NO
262,65,65,1,10,70,7,7,10,1,1,20,2,2,0,0,0,1,NO
1016,144,144,2,24,1284,53,94,72,3,4,120,5,6,24,1,2,2,NO
119,103,103,2,22,154,7,10,220,10,14,374,17,22,66,3,6,2,NO
317,33,33,1,6,24,4,4,228,38,38,234,39,39,222,37,37,1,NO
315,135,135,2,29,222,7,10,697,24,41,709,24,41,685,23,41,2,NO
565,144,144,3,97,1165,12,22,784,8,21,1102,11,31,466,4,14,6,NO
58,144,144,3,27,333,12,29,181,6,13,191,7,13,171,6,13,3,NO
42,89,89,1,11,176,16,16,462,42,42,462,42,42,462,42,42,1,NO
500,137,137,1,12,1128,94,94,84,7,7,192,16,16,-24,-2,0,1,NO
214,150,150,1,29,1689,58,94,116,4,4,198,6,8,34,1,2,2,NO
277,108,108,2,12,838,69,130,170,14,16,206,17,18,134,11,14,2,NO
145,41,41,1,2,258,129,130,2,1,1,6,3,4,-2,-1,0,1,NO
51,81,81,1,10,90,9,9,20,2,2,30,3,3,10,1,1,1,NO
317,39,39,1,2,4,2,2,10,5,5,12,6,6,8,4,4,1,YES
194,177,177,1,17,170,10,10,85,5,5,102,6,6,68,4,4,1,NO
129,177,177,2,34,986,29,31,119,3,4,221,6,8,17,0,1,2,NO
737,108,108,2,44,286,6,12,418,9,11,495,11,12,341,7,10,4,NO
29,146,146,1,12,96,8,8,60,5,5,84,7,7,36,3,3,1,NO
39,150,150,3,79,2118,26,130,99,1,2,138,1,3,60,0,2,8,NO
539,108,0,1,10,270,27,27,0,0,0,20,2,2,-20,-2,0,1,YES
78,92,92,1,11,55,5,5,22,2,2,22,2,2,22,2,2,1,NO
386,120,120,1,23,1315,57,94,56,2,4,112,4,8,0,0,0,2,NO
207,134,134,2,36,684,19,40,948,26,60,1380,38,96,516,14,24,3,NO
361,108,108,1,2,100,50,50,48,24,24,52,26,26,44,22,22,1,NO
417,150,150,1,29,453,15,21,179,6,7,334,11,14,24,0,2,2,NO
523,51,51,1,4,57,14,16,60,15,45,109,27,82,11,2,8,2,YES
234,177,177,2,34,986,29,31,323,9,16,901,26,48,-255,-7,1,2,NO
194,150,150,1,12,240,20,20,12,1,1,24,2,2,0,0,0,1,NO
79,61,61,1,3,71,23,24,12,4,4,12,4,4,12,4,4,1,NO
79,108,108,1,10,580,58,58,30,3,3,40,4,4,20,2,2,1,NO
163,34,34,1,2,258,129,130,4,2,2,4,2,2,4,2,2,1,NO
159,177,177,2,34,1989,58,65,51,1,2,102,3,4,0,0,0,2,NO
1142,56,56,4,18,257,14,29,583,32,75,2115,117,220,-949,-52,20,5,NO
1111,52,52,3,13,129,9,14,83,6,21,867,66,83,-701,-53,1,3,NO
452,137,137,1,12,1128,94,94,72,6,6,144,12,12,0,0,0,1,NO
46,114,114,1,12,108,9,9,24,2,2,48,4,4,0,0,0,1,NO
175,39,39,1,2,100,50,50,20,10,10,30,15,15,10,5,5,1,NO
1228,177,177,2,85,3077,36,52,1360,16,36,2601,30,69,119,1,3,5,NO
184,77,77,1,10,50,5,5,1840,184,184,1840,184,184,1840,184,184,1,NO
112,150,150,1,4,52,13,13,8,2,2,16,4,4,0,0,0,1,NO
208,141,141,1,29,1689,58,94,99,3,4,181,6,8,17,0,1,2,NO
211,83,83,1,1,1,1,1,5,5,5,7,7,7,3,3,3,1,NO
1061,108,108,1,66,319,4,9,1375,20,87,1793,27,108,957,14,66,6,NO
507,177,177,2,119,3383,28,52,374,3,6,629,5,9,119,1,6,7,NO
108,74,74,1,2,258,129,130,12,6,6,19,9,10,5,2,3,1,NO
72,47,47,2,10,306,30,130,10,1,1,22,2,3,-2,0,0,2,YES
35,177,177,1,17,1105,65,65,51,3,3,204,12,12,-102,-6,0,1,NO
107,46,46,1,2,258,129,130,2,1,1,4,2,2,0,0,0,1,NO
496,79,79,2,18,246,13,23,78,4,7,148,8,14,8,0,1,2,YES
137,39,39,2,16,64,4,6,16,1,1,32,2,2,0,0,0,2,YES
51,108,108,1,10,80,8,8,20,2,2,30,3,3,10,1,1,1,NO
180,108,0,1,11,176,16,16,0,0,0,11,1,1,-11,-1,0,1,NO
545,150,150,6,76,2035,26,130,2514,33,122,2916,38,125,2112,27,119,10,YES
96,150,150,2,24,420,17,32,744,31,60,1320,55,106,168,7,14,2,NO
374,39,39,2,10,306,30,130,21,2,3,40,4,5,2,0,1,2,NO
338,177,177,2,51,731,14,31,170,3,6,255,5,6,85,1,6,3,NO
141,39,39,1,2,258,129,130,16,8,8,20,10,10,12,6,6,1,NO
163,119,119,1,12,324,27,27,24,2,2,24,2,2,24,2,2,1,NO
211,34,34,1,2,100,50,50,2,1,1,4,2,2,0,0,0,1,NO
178,39,39,1,2,258,129,130,4,2,2,14,7,7,-6,-3,0,1,NO
125,130,130,1,24,1272,53,94,84,3,6,144,6,9,24,1,3,2,NO
129,150,150,2,11,276,25,130,260,23,27,273,24,27,247,22,27,2,YES
198,133,133,2,22,121,5,10,198,9,12,264,12,16,132,6,8,2,NO
646,150,150,2,53,179,3,7,298,5,14,535,10,23,61,1,5,4,NO
48,139,139,1,24,228,9,11,48,2,2,48,2,2,48,2,2,2,NO
66,126,126,1,60,312,5,8,1272,21,66,1272,21,66,1272,21,66,5,NO
56,114,114,1,12,108,9,9,672,56,56,672,56,56,672,56,56,1,NO
383,144,144,1,48,216,4,12,120,2,7,276,5,11,-36,0,3,4,NO
153,74,74,1,6,24,4,4,18,3,3,36,6,6,0,0,0,1,YES
369,108,108,1,11,22,2,2,11,1,1,22,2,2,0,0,0,1,NO
87,36,36,1,2,4,2,2,40,20,20,104,52,52,-24,-12,0,1,NO
628,81,81,3,48,1144,23,130,419,8,20,816,17,50,22,0,6,6,YES
43,150,150,1,12,384,32,32,24,2,2,36,3,3,12,1,1,1,NO
62,136,136,1,12,156,13,13,12,1,1,24,2,2,0,0,0,1,NO
185,177,177,1,17,527,31,31,34,2,2,85,5,5,-17,-1,0,1,NO
376,108,108,3,30,703,23,37,559,18,50,1193,39,101,-75,-2,0,4,YES
138,150,150,2,38,288,7,14,87,2,4,197,5,7,-23,0,2,3,YES
213,103,103,1,2,258,129,130,40,20,20,40,20,20,40,20,20,1,NO
280,81,81,1,8,32,4,4,120,15,15,128,16,16,112,14,14,1,YES
203,150,150,1,82,2811,34,94,622,7,24,975,11,34,269,3,14,6,NO
108,87,87,1,11,44,4,4,1188,108,108,1188,108,108,1188,108,108,1,NO
123,150,150,1,12,60,5,5,48,4,4,48,4,4,48,4,4,1,NO
126,68,68,1,9,119,13,15,270,30,30,279,31,31,261,29,29,1,YES
105,177,177,1,17,459,27,27,272,16,16,340,20,20,204,12,12,1,NO
96,108,108,1,11,110,10,10,121,11,11,143,13,13,99,9,9,1,NO
118,81,81,1,20,640,32,58,20,1,2,40,2,2,0,0,2,2,NO
164,123,123,2,57,348,6,14,783,13,16,1224,21,32,342,6,12,4,NO
203,74,74,2,12,528,44,130,13,1,2,31,2,6,-5,0,0,2,YES
67,177,177,1,17,1105,65,65,51,3,3,170,10,10,-68,-4,0,1,NO
200,150,150,2,24,204,8,14,120,5,8,144,6,8,96,4,8,2,NO
191,39,39,1,2,258,129,130,6,3,3,10,5,5,2,1,1,1,NO
717,108,108,1,11,154,14,14,2739,249,249,3443,313,313,2035,185,185,1,NO
116,139,139,1,24,744,31,40,240,10,14,240,10,14,240,10,14,2,NO
201,124,124,2,33,786,23,58,389,11,28,449,13,33,329,9,23,3,NO
662,150,150,1,29,190,6,13,150,5,6,203,7,7,97,3,5,2,NO
225,120,120,1,21,767,36,58,74,3,4,147,7,7,1,0,1,2,NO
397,108,108,1,12,48,4,4,2016,168,168,3528,294,294,504,42,42,1,NO
123,177,177,1,17,884,52,52,17,1,1,34,2,2,0,0,0,1,NO
461,136,136,1,10,20,2,2,30,3,3,40,4,4,20,2,2,1,NO
383,81,81,4,35,853,24,58,720,20,33,920,26,40,520,14,33,4,YES
61,4,4,1,2,4,2,2,122,61,61,122,61,61,122,61,61,1,NO
136,39,39,1,2,258,129,130,5,2,3,8,4,5,2,1,1,1,NO
432,177,177,2,85,1666,19,31,748,8,19,1258,14,40,238,2,7,5,NO
56,146,146,1,53,1326,25,40,173,3,6,257,4,10,89,1,6,4,NO
211,150,150,2,50,807,16,30,521,10,22,560,11,22,482,9,22,4,YES
65,81,81,1,3,48,16,16,6,2,2,9,3,3,3,1,1,1,NO
1627,136,136,6,119,2227,18,94,1559,13,37,4368,36,307,-1250,-10,14,11,YES
179,177,177,1,17,1105,65,65,68,4,4,204,12,12,-68,-4,0,1,NO
103,74,0,1,10,40,4,4,0,0,0,90,9,9,-90,-9,0,1,YES
1206,124,124,1,35,1242,35,94,975,27,81,1872,53,156,78,2,6,3,NO
55,150,150,1,10,90,9,9,40,4,4,120,12,12,-40,-4,0,1,NO
123,108,108,1,12,72,6,6,12,1,1,24,2,2,0,0,0,1,NO
151,150,150,1,5,145,29,29,25,5,5,440,88,88,-390,-78,0,1,NO
38,111,111,1,12,132,11,11,24,2,2,60,5,5,-12,-1,0,1,NO
91,108,108,1,12,144,12,12,48,4,4,48,4,4,48,4,4,1,NO
659,103,103,2,10,24,2,6,172,17,18,289,28,31,55,5,10,2,NO
94,171,171,1,34,1649,48,52,1802,53,82,1802,53,82,1802,53,82,2,NO
48,177,177,1,17,765,45,45,595,35,35,765,45,45,425,25,25,1,NO
49,150,150,1,12,60,5,5,60,5,5,60,5,5,60,5,5,1,NO
259,150,150,2,48,216,4,12,792,16,37,1248,26,52,336,7,22,4,NO
175,74,74,1,4,20,5,5,24,6,6,48,12,12,0,0,0,1,YES
127,135,135,2,40,563,14,21,130,3,5,238,5,10,22,0,2,3,NO
152,177,177,1,17,527,31,31,799,47,47,1122,66,66,476,28,28,1,NO
361,108,108,1,11,22,2,2,33,3,3,209,19,19,-143,-13,0,1,NO
412,39,39,2,14,216,15,50,362,25,56,473,33,56,251,17,56,3,YES
46,90,90,1,10,370,37,37,30,3,3,50,5,5,10,1,1,1,NO
232,150,150,1,41,1737,42,94,1234,30,98,1340,32,102,1128,27,94,3,NO
157,111,111,1,23,379,16,27,223,9,14,382,16,19,64,2,9,2,NO
121,150,150,1,29,1638,56,94,420,14,24,534,18,30,306,10,18,2,NO
76,70,70,1,10,230,23,23,760,76,76,760,76,76,760,76,76,1,NO
71,177,177,1,17,1105,65,65,51,3,3,170,10,10,-68,-4,0,1,NO
36,150,150,1,12,96,8,8,120,10,10,156,13,13,84,7,7,1,NO
172,107,107,1,11,55,5,5,33,3,3,33,3,3,33,3,3,1,NO
131,126,126,2,14,330,23,130,98,7,8,100,7,8,96,6,8,2,NO
67,112,112,1,12,24,2,2,84,7,7,132,11,11,36,3,3,1,NO
528,177,177,2,85,3366,39,65,238,2,9,459,5,15,17,0,3,5,NO
470,108,108,5,49,218,4,12,1911,39,136,2760,56,208,1062,21,64,5,YES
69,150,150,1,12,1128,94,94,12,1,1,24,2,2,0,0,0,1,NO
106,177,177,1,17,1105,65,65,51,3,3,170,10,10,-68,-4,0,1,NO
153,108,108,1,11,176,16,16,110,10,10,110,10,10,110,10,10,1,NO
130,108,108,2,24,324,13,130,112,4,8,136,5,9,88,3,7,3,NO
102,108,108,1,10,230,23,23,270,27,27,340,34,34,200,20,20,1,NO
85,105,105,1,11,33,3,3,187,17,17,451,41,41,-77,-7,0,1,NO
458,123,123,2,48,625,13,22,792,16,29,1080,22,35,504,10,23,5,NO
316,39,39,1,2,258,129,130,6,3,3,9,4,5,3,1,2,1,NO
444,39,39,1,2,258,129,130,11,5,6,20,10,11,2,1,1,1,NO
28,73,73,1,9,119,13,15,9,1,1,9,1,1,9,1,1,1,YES
343,39,39,2,6,104,17,50,26,4,5,42,7,7,10,1,3,2,YES
987,74,74,1,50,470,9,27,430,8,21,900,18,40,-40,0,13,5,YES
110,150,150,1,17,510,30,30,306,18,18,391,23,23,221,13,13,1,NO
49,177,177,1,17,1105,65,65,51,3,3,170,10,10,-68,-4,0,1,NO
497,120,120,1,23,1315,57,94,83,3,6,177,7,12,-11,0,0,2,NO
468,61,61,1,12,232,19,26,492,41,60,600,50,72,384,32,48,2,YES
132,150,150,4,89,379,4,10,1726,19,55,2604,29,88,848,9,22,8,NO
304,138,138,1,58,777,13,30,5377,92,280,5515,95,280,5239,90,280,4,NO
572,124,124,4,144,697,4,10,1719,11,66,2698,18,109,740,5,23,13,NO
331,177,177,2,68,1360,20,45,901,13,47,1564,23,79,238,3,15,4,NO
147,104,104,1,10,100,10,10,10,1,1,20,2,2,0,0,0,1,NO
885,108,108,3,46,385,8,29,247,5,17,472,10,32,22,0,2,5,NO
274,39,39,1,2,258,129,130,4,2,2,6,3,3,2,1,1,1,NO
89,177,177,2,34,1343,39,52,68,2,3,153,4,5,-17,0,1,2,NO
587,108,108,2,73,368,5,10,3711,50,107,4777,65,201,2645,36,94,7,YES
183,81,81,1,1,6,6,6,3,3,3,4,4,4,2,2,2,1,YES
430,177,177,1,34,119,3,6,102,3,3,170,5,5,34,1,1,2,NO
45,150,150,1,12,480,40,40,12,1,1,24,2,2,0,0,0,1,NO
77,120,120,1,12,1128,94,94,60,5,5,120,10,10,0,0,0,1,NO
924,108,108,2,13,370,28,130,21,1,2,42,3,4,0,0,0,3,YES
106,52,0,1,8,56,7,7,0,0,0,8,1,1,-8,-1,0,1,YES
118,81,81,1,4,12,3,3,4,1,1,8,2,2,0,0,0,1,NO
246,144,144,1,29,726,25,30,599,20,31,1162,40,62,36,1,3,2,NO
266,40,40,1,8,16,2,2,64,8,8,88,11,11,40,5,5,1,YES
224,39,39,1,2,258,129,130,8,4,4,12,6,6,4,2,2,1,NO
94,150,150,1,24,1608,67,94,24,1,1,48,2,2,0,0,0,2,NO
213,108,0,1,10,270,27,27,0,0,0,20,2,2,-20,-2,0,1,YES
493,150,150,1,85,1615,19,33,5593,65,218,9605,113,387,1581,18,49,5,NO
390,39,39,1,2,258,129,130,5,2,3,8,4,5,2,1,1,1,NO
528,108,0,1,10,270,27,27,0,0,0,20,2,2,-20,-2,0,1,YES
68,177,177,1,17,34,2,2,17,1,1,51,3,3,-17,-1,0,1,NO
204,146,146,1,34,714,21,33,1683,49,61,2329,68,74,1037,30,59,2,NO
163,74,74,1,2,258,129,130,10,5,5,40,20,20,-20,-10,0,1,NO
1319,177,177,2,34,204,6,10,1513,44,68,2210,65,92,816,24,44,2,NO
772,108,108,2,31,250,8,11,361,11,32,552,17,37,170,5,27,3,NO
2161,81,81,6,73,1180,16,130,689,9,32,899,12,42,479,6,22,10,YES
119,53,53,1,8,32,4,4,80,10,10,80,10,10,80,10,10,1,YES
152,150,150,1,12,36,3,3,408,34,34,588,49,49,228,19,19,1,NO
944,150,150,4,70,2394,34,94,3768,53,250,4284,61,251,3252,46,249,5,NO
34,109,109,1,12,324,27,27,408,34,34,408,34,34,408,34,34,1,NO
227,120,120,1,11,154,14,14,55,5,5,55,5,5,55,5,5,1,NO
99,177,177,1,17,1105,65,65,51,3,3,238,14,14,-136,-8,0,1,NO
120,150,150,2,34,663,19,21,221,6,9,391,11,15,51,1,3,2,NO
163,150,150,2,29,143,4,7,610,21,26,746,25,34,474,16,18,2,NO
94,37,37,1,8,24,3,3,16,2,2,16,2,2,16,2,2,1,YES
234,142,142,1,17,340,20,20,17,1,1,68,4,4,-34,-2,0,1,NO
38,70,70,1,10,70,7,7,380,38,38,380,38,38,380,38,38,1,NO
126,95,95,1,11,176,16,16,1386,126,126,1386,126,126,1386,126,126,1,NO
468,145,145,2,70,1503,21,33,945,13,33,1631,23,66,259,3,11,5,NO
59,138,138,2,29,503,17,32,205,7,10,299,10,15,111,3,5,2,NO
35,56,56,1,8,208,26,26,280,35,35,280,35,35,280,35,35,1,YES
101,150,150,4,48,946,19,130,413,8,18,684,14,28,142,2,8,4,NO
143,61,61,1,16,240,15,26,376,23,42,832,52,98,-80,-5,4,2,YES
1027,90,0,1,8,24,3,3,0,0,0,48,6,6,-48,-6,0,1,YES
180,41,41,1,4,52,13,13,4,1,1,8,2,2,0,0,0,1,NO
265,108,108,2,11,58,5,8,517,47,51,659,59,65,375,34,37,2,NO
238,108,108,1,8,8,1,1,40,5,5,48,6,6,32,4,4,1,YES
88,139,139,1,34,493,14,18,442,13,16,527,15,21,357,10,11,2,NO
127,39,39,1,1,9,9,9,21,21,21,21,21,21,21,21,21,1,YES
537,70,70,3,50,432,8,26,458,9,25,804,16,41,112,2,9,6,YES
300,108,108,1,10,370,37,37,20,2,2,30,3,3,10,1,1,1,NO
111,39,39,2,11,141,12,50,4,0,2,47,4,6,-39,-3,1,3,YES
74,108,108,1,11,110,10,10,165,15,15,242,22,22,88,8,8,1,NO
328,177,177,1,17,102,6,6,68,4,4,68,4,4,68,4,4,1,NO
113,150,150,2,34,408,12,21,187,5,7,272,8,10,102,3,4,2,NO
294,47,47,2,15,328,21,130,295,19,48,619,41,99,-29,-1,3,5,YES
103,177,177,2,34,697,20,31,136,4,7,187,5,9,85,2,5,2,NO
147,177,177,2,51,2754,54,65,646,12,24,1088,21,31,204,4,17,3,NO
81,119,119,1,12,24,2,2,972,81,81,972,81,81,972,81,81,1,NO
374,108,108,2,20,260,13,23,2720,136,234,2720,136,234,2720,136,234,2,YES
151,102,102,2,21,392,18,37,103,4,7,195,9,14,11,0,1,2,NO
254,108,108,1,11,110,10,10,154,14,14,154,14,14,154,14,14,1,NO
139,39,39,1,2,258,129,130,2,1,1,6,3,4,-2,-1,0,1,NO
130,108,108,1,6,306,51,130,18,3,4,48,8,11,-12,-2,0,2,YES
337,177,177,2,51,2754,54,65,850,16,33,1632,32,62,68,1,4,3,NO
117,74,74,1,3,3,1,1,3,1,1,45,15,15,-39,-13,0,1,YES
69,177,177,1,17,765,45,45,561,33,33,595,35,35,527,31,31,1,NO
191,36,36,1,4,48,12,12,104,26,26,120,30,30,88,22,22,1,YES
1358,39,39,3,23,309,13,50,468,20,47,3343,145,517,-2407,-104,38,4,YES
103,108,108,1,10,370,37,37,90,9,9,150,15,15,30,3,3,1,NO
253,79,79,1,10,580,58,58,380,38,38,460,46,46,300,30,30,1,NO
451,108,108,2,21,502,23,37,140,6,10,203,9,13,77,3,7,2,NO
161,177,177,2,51,2754,54,65,306,6,12,578,11,20,34,0,4,3,NO
163,108,108,1,2,100,50,50,46,23,23,60,30,30,32,16,16,1,NO
170,150,150,1,17,34,2,2,51,3,3,51,3,3,51,3,3,1,NO
112,75,75,1,10,10,1,1,20,2,2,40,4,4,0,0,0,1,NO
93,86,86,1,10,580,58,58,10,1,1,10,1,1,10,1,1,1,NO
79,66,66,1,12,28,2,3,52,4,11,68,5,13,36,3,9,2,YES
52,172,172,1,17,1105,65,65,34,2,2,68,4,4,0,0,0,1,NO
147,171,171,1,51,2091,41,52,2584,50,146,2601,51,146,2567,50,146,3,NO
205,150,150,1,12,120,10,10,24,2,2,36,3,3,12,1,1,1,NO
92,53,53,1,8,32,4,4,8,1,1,16,2,2,0,0,0,1,YES
175,133,133,1,34,478,14,27,111,3,7,222,6,10,0,0,4,3,NO
181,39,39,1,2,100,50,50,82,41,41,148,74,74,16,8,8,1,NO
664,56,56,3,27,328,12,130,1176,43,71,1962,72,138,390,14,45,5,YES
66,138,138,1,41,726,17,30,1121,27,61,1133,27,61,1109,27,61,3,NO
1473,39,39,1,2,258,129,130,14,7,7,30,15,15,-2,-1,0,1,NO
2194,35,35,2,5,329,65,130,1139,227,373,2482,496,817,-204,-40,7,2,NO
187,108,108,2,27,650,24,37,283,10,15,589,21,36,-23,0,3,3,YES
149,56,56,2,9,101,11,24,267,29,43,399,44,65,135,15,21,2,NO
663,108,108,4,59,443,7,15,230,3,7,342,5,12,118,2,7,6,YES
52,172,172,1,17,1105,65,65,34,2,2,68,4,4,0,0,0,1,NO
706,120,120,3,35,198,5,8,539,15,32,1114,31,49,-36,-1,15,3,NO
287,81,81,1,3,48,16,16,28,9,10,37,12,13,19,6,7,1,NO
1048,39,39,1,2,258,129,130,162,81,81,181,90,91,143,71,72,1,NO
48,70,70,1,8,104,13,13,40,5,5,80,10,10,0,0,0,1,NO
98,81,81,2,12,838,69,130,22,1,2,35,2,3,9,0,1,2,NO
1075,177,177,1,17,527,31,31,34,2,2,34,2,2,34,2,2,1,NO
237,61,61,1,8,208,26,26,272,34,34,464,58,58,80,10,10,1,YES
65,142,142,1,17,340,20,20,85,5,5,85,5,5,85,5,5,1,NO
148,150,150,1,12,1128,94,94,24,2,2,48,4,4,0,0,0,1,NO
133,66,66,1,1,2,2,2,3,3,3,6,6,6,0,0,0,1,NO
82,110,110,1,10,580,58,58,40,4,4,50,5,5,30,3,3,1,NO
77,107,107,1,2,258,129,130,30,15,16,33,16,18,27,13,14,1,NO
222,108,108,2,13,133,10,50,418,32,38,457,35,41,379,29,35,2,NO
152,144,144,1,17,170,10,10,17,1,1,34,2,2,0,0,0,1,NO
532,150,150,1,24,72,3,4,696,29,56,732,30,56,660,27,56,2,NO
495,150,150,2,34,402,11,13,198,5,8,352,10,16,44,1,2,3,NO
567,142,142,2,108,957,8,21,2326,21,68,3165,29,83,1487,13,53,6,NO
447,150,150,1,12,12,1,1,72,6,6,132,11,11,12,1,1,1,NO
345,150,150,4,115,2097,18,130,1823,15,40,2550,22,80,1096,9,32,11,YES
2189,103,103,2,13,844,64,130,300,23,116,435,33,117,165,12,115,3,NO
210,80,80,1,20,290,14,23,40,2,3,80,4,6,0,0,0,2,NO
152,130,130,1,12,96,8,8,36,3,3,48,4,4,24,2,2,1,NO
536,108,108,3,97,524,5,23,3090,31,102,3330,34,103,2850,29,101,9,NO
178,124,124,2,71,790,11,27,649,9,19,1043,14,32,255,3,7,6,NO
166,142,142,2,46,793,17,21,472,10,28,744,16,28,200,4,28,3,NO
110,108,108,2,13,368,28,130,35,2,3,81,6,7,-11,0,0,2,NO
82,108,108,2,12,838,69,130,148,12,14,201,16,18,95,7,10,2,NO
275,38,38,2,5,364,72,130,69,13,32,144,28,74,-6,-1,5,3,NO
167,61,61,1,8,208,26,26,280,35,35,1008,126,126,-448,-56,0,1,YES
439,107,107,2,34,551,16,130,156,4,12,253,7,17,59,1,7,4,NO
1818,120,120,1,22,231,10,17,33,1,3,121,5,6,-55,-2,0,2,NO
87,128,128,2,24,288,12,18,372,15,26,648,27,47,96,4,5,2,NO
188,150,150,1,24,252,10,13,60,2,4,96,4,6,24,1,2,2,NO
281,108,0,1,10,270,27,27,0,0,0,20,2,2,-20,-2,0,1,YES
474,108,0,1,10,270,27,27,0,0,0,20,2,2,-20,-2,0,1,YES
866,108,108,5,107,606,5,12,2416,22,122,3045,28,135,1787,16,109,10,NO
44,150,150,1,17,561,33,33,17,1,1,51,3,3,-17,-1,0,1,NO
139,150,150,3,45,753,16,32,378,8,19,783,17,47,-27,0,6,4,YES
446,39,39,1,2,100,50,50,10,5,5,64,32,32,-44,-22,0,1,NO
75,70,70,1,8,16,2,2,48,6,6,48,6,6,48,6,6,1,NO
72,177,177,1,17,1105,65,65,17,1,1,34,2,2,0,0,0,1,NO
63,177,177,1,34,1207,35,45,85,2,4,102,3,4,68,2,4,2,NO
108,177,177,2,85,3723,43,65,323,3,9,595,7,15,51,0,5,5,NO
486,150,150,5,73,761,10,29,885,12,43,1858,25,86,-88,-1,9,7,YES
40,75,75,1,10,580,58,58,400,40,40,400,40,40,400,40,40,1,NO
174,126,126,3,59,1221,20,130,370,6,24,578,9,55,162,2,18,6,NO
158,120,0,1,11,55,5,5,0,0,0,88,8,8,-88,-8,0,1,NO
378,139,0,1,17,306,18,18,0,0,0,85,5,5,-85,-5,0,1,NO
103,61,61,1,4,24,6,6,4,1,1,8,2,2,0,0,0,1,NO
265,49,49,2,18,68,3,7,34,1,5,76,4,8,-8,0,2,3,YES
343,108,108,1,2,100,50,50,84,42,42,106,53,53,62,31,31,1,NO
76,177,177,1,17,1105,65,65,51,3,3,170,10,10,-68,-4,0,1,NO
90,123,123,1,12,480,40,40,12,1,1,24,2,2,0,0,0,1,NO
